year,oshpd_id2,oshpd_id,FACILITY_NAME,LICENSE_CATEGORY_DESC,COUNTY_NAME,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,CONTROL_TYPE_DESC,TRAUMA_CENTER_DESC,ER_SERVICE_LEVEL_DESC,RURAL_HOSPITAL_DESC,TEACHING_HOSPITAL_DESC,LICENSED_BED_SIZE,SENATE_DISTRICT_DESC,ASSEMBLY_DISTRICT_DESC,MSSA_NAME,MSSA_DESIGNATION,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,racegrp_aman,racegrp_asian,racegrp_black,racegrp_inv_blank,racegrp_multirace,racegrp_nhpi,racegrp_other,racegrp_unknown,racegrp_white,eth_Hispanic,eth_NonHispanic,eth_Unknown,eth_Blank_Invalid,disp_Acute_Care,disp_Against_Medical_Advice,disp_Died,disp_Hospice_Care,disp_Invalid_Blank,disp_Not_Defined_Elsewhere,disp_Prison_Jail,disp_Psychiatric_Care,disp_Routine,disp_SN_IC_Care,disp_CAH,disp_Childrens_or_Cancer,disp_Home_Health_Service,disp_Rehab,disp_Residential_Care,disp_Other,disp_Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_inv_Payer,DX_Blood_Forming,DX_Circulatory,DX_Congenital,DX_Digestive,DX_Endocrine,DX_Genitourinary,DX_Infections,DX_Injury_Poisoning,DX_Mental_Illness,DX_Muscoloskeletal,DX_Neoplasms,DX_Nervous_Sense,DX_No_Group_Assigned,DX_Perinatal,DX_Pregnancy,DX_Residual,DX_Respiratory,DX_Skin,DX_Symptoms,ED_Visit,All_Other_Languages,English,Spanish,Unknown_lang,blank_inv_lang,Zip_Blank_Invalid,Zip_CA_Resident,Zip_Foreign,Zip_Homeless,Zip_Out_of_State,Zip_Unknown,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_racegrp_aman,a_racegrp_asian,a_racegrp_black,a_racegrp_multirace,a_racegrp_nhpi,a_racegrp_other,a_racegrp_unknown,a_racegrp_white,a_racegrp_inv_blank,a_eth_Hispanic,a_eth_NonHispanic,a_eth_Unknown,a_eth_Blank_Invalid,a_disp_Acute_Care,a_disp_Against_Medical_Advice,a_disp_Died,a_disp_Home_Health_Service,a_disp_Hospice_Care,a_disp_Psychiatric_Care,a_disp_Rehab,a_disp_Residential_Care,a_disp_Routine,a_disp_SN_IC_Care,a_disp_CAH,a_disp_Not_Defined_Elsewhere,a_disp_Childrens_or_Cancer,a_disp_Disaster_Care_Site,a_disp_Prison_Jail,a_disp_Other,a_disp_Invalid_Blank,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_inv_Payer,a_DX_Blood_Forming,a_DX_Circulatory,a_DX_Digestive,a_DX_Endocrine,a_DX_Genitourinary,a_DX_Infections,a_DX_Injury_Poisoning,a_DX_Mental_Illness,a_DX_Muscoloskeletal,a_DX_Neoplasms,a_DX_Nervous_Sense,a_DX_No_Group_Assigned,a_DX_Pregnancy,a_DX_Residual,a_DX_Respiratory,a_DX_Skin,a_DX_Symptoms,a_DX_Congenital,a_DX_Perinatal,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish,a_Unknown_lang,a_blank_inv_lang,a_Zip_CA_Resident,a_Zip_Foreign,a_Zip_Homeless,a_Zip_Out_of_State,a_Zip_Unknown,a_Zip_Blank_Invalid,ED_STATIONS_ON_1231,LATITUDE,LONGITUDE,Target,Label,SPA
2019,106301175,301175,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER - EUCLID,General Acute Care Hospital,Orange,17100 Euclid St,Fountain Valley,92708,Investor - Corporation,,Emergency - Basic,,,200-299,District 34,District 72,Fountain Valley/Huntington Beach Central,Urban,23976,19043,,4227,4194,7415,6240,5504,5944,4237,2427,2071,760,,74,10621,1008,,9,252,17804,410,12841,18486,23873,660,,211,855,56,44,15,,,175,40789,329,1,445,93,3,,3,,26412,6764,482,6742,2533,86,161,3263,12,3339,568,2928,903,8204,1699,2550,148,3809,11,90,2591,385,5308,1502,5548,43019,6287,29740,6968,1,23,3,41849,4,226,483,454,5922,6292,,208,577,758,1202,2143,2373,2087,2520,195,151,,14,4511,262,42,102,3478,105,3700,,3571,8410,218,15,464,506,359,2501,208,34,64,38,6188,1838,,6,7,,1,,,4558,5803,79,1537,237,,161,2803,1790,834,819,1169,1008,352,307,396,354,19,174,29,1228,364,267,9,131,12214,3521,6683,2001,,9,11727,1,357,93,12,24,25,33.71546,-117.93694,0.006994608,FALSE,
2019,106301188,301188,ANAHEIM GLOBAL MEDICAL CENTER,General Acute Care Hospital,Orange,1025 S Anaheim Blvd,Anaheim,92805,Investor - Corporation,,Emergency - Basic,,,150-199,District 34,District 69,Anaheim Central,Urban,6653,6599,,1087,1428,2910,2398,1866,1707,1049,381,228,198,,28,521,647,5,76,38,7692,5,4240,7594,5630,28,,210,495,41,4,16,125,554,99,11693,7,2,,4,2,,,,6729,1375,712,2353,2083,,29,718,2,919,272,720,412,2898,1865,610,31,1048,8,34,597,136,1243,503,1207,13252,93,10185,2947,,27,20,11003,354,996,873,6,1289,1830,,63,548,557,515,587,461,213,174,1,,,8,198,243,27,10,1314,4,1315,,1204,1904,11,,46,334,50,22,19,26,19,65,2036,284,,10,49,,153,6,,1655,860,264,246,94,,12,255,238,107,70,306,135,1653,23,34,46,1,49,,97,77,15,,1,3119,37,2675,398,,9,2041,44,945,86,2,1,11,33.8209,-117.90921,0.103807884,TRUE,
2019,106301205,301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,General Acute Care Hospital,Orange,1 Hoag Dr,Newport Beach,92663,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 37,District 74,Costa Mesa,Urban,56950,45756,11,5635,8031,16396,15024,12330,13073,11367,10100,9812,949,,791,10317,3270,292,812,186,4381,596,82072,16459,85529,395,334,585,655,123,25,223,733,512,1205,97685,569,3,261,90,40,7,,1,25359,24189,2231,42725,8213,,376,10280,5,5917,1519,6329,1844,22299,6785,6029,274,9290,44,107,3898,1718,8636,3007,14360,102717,3871,94659,3859,242,86,27,96171,183,2689,3367,280,10054,9805,,138,1010,1275,1540,2510,3235,4242,5899,10,,,65,1815,374,99,36,515,50,16903,2,1841,17980,37,1,422,307,533,4825,770,144,414,3,9305,3074,,49,4,,8,,1,2284,11431,121,5343,680,,195,3637,3080,894,1106,3330,2663,702,481,735,544,12,262,20,1510,477,186,15,10,19859,1042,18199,594,10,14,18984,20,400,449,6,,56,33.62526,-117.92949,0.010030596,FALSE,
2019,106301209,301209,HUNTINGTON BEACH HOSPITAL,General Acute Care Hospital,Orange,17772 Beach Blvd,Huntington Beach,92647,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 34,District 72,Huntington Beach North/Seal Beach East/Westminster,Urban,7154,8216,,933,1584,3318,2667,2122,2308,1333,540,455,110,,30,1095,682,2,201,66,3389,40,9865,3596,11739,33,2,176,555,32,5,,608,126,346,13393,27,18,4,18,1,33,28,,5700,597,64,7410,1599,,13,794,1,873,245,854,315,4121,2316,834,9,1184,4,10,206,267,1489,614,1221,15370,209,14500,655,5,1,,13854,23,815,510,168,1606,1840,,24,244,280,425,729,723,480,541,,,,6,417,163,36,17,510,3,2294,,558,2882,5,1,173,239,43,84,20,73,12,251,1676,873,,,,,2,,,1064,1828,31,299,224,,23,364,485,171,205,350,217,769,202,15,206,3,12,1,266,133,24,,,3446,156,3129,155,6,,3082,,274,65,25,,12,33.70442,-117.98895,0.009404793,FALSE,
2019,106301234,301234,LA PALMA INTERCOMMUNITY HOSPITAL,General Acute Care Hospital,Orange,7901 Walker St,La Palma,90623,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,100-149,District 29,District 65,Buena Park/La Palma,Urban,8137,6987,,1412,1681,2526,2217,1919,2007,1383,875,890,214,,49,2814,1785,5,312,108,4165,176,5710,5870,9131,120,3,328,338,17,5,,375,22,89,13847,63,4,6,3,2,8,17,,4021,937,36,8707,1408,15,42,1109,5,1046,263,1006,255,3753,747,1018,14,1346,1,17,329,167,1994,538,1474,15124,466,13787,859,11,1,,14435,11,371,217,90,1446,1341,1,14,117,154,239,423,550,530,761,,,,5,858,240,39,14,503,12,1116,1,670,2110,8,,230,146,63,153,31,29,7,55,1340,733,,1,,,,,,622,1714,51,285,116,,26,530,365,163,178,605,192,203,74,32,137,4,14,2,194,43,26,,,2788,261,2330,196,1,,2665,3,94,18,8,,10,33.84755,-118.0373,0.015526924,FALSE,
2019,106301248,301248,LOS ALAMITOS MEDICAL CENTER,General Acute Care Hospital,Orange,3751 Katella Ave,Los Alamitos,90720,Investor - Corporation,,Emergency - Basic,,,150-199,District 34,District 72,Cypress/Los Alamitos/Rossmoor,Urban,16696,12229,,1937,2125,3648,3515,3263,3663,3271,3316,3931,256,,27,2362,1716,,22,375,1057,337,23029,6109,22592,224,,951,657,53,22,6,,,199,26528,345,,2,150,1,6,5,,8144,8831,856,9596,1483,15,166,3084,1,1810,520,2151,372,5933,1044,2327,87,2457,14,22,621,489,3005,903,3919,28925,140,28232,527,,26,16,28141,8,126,414,220,3707,3223,,25,163,258,413,817,1054,1673,2525,2,,,7,668,288,9,104,207,52,5595,,905,5966,59,,315,167,306,1276,203,26,78,58,2937,1561,,3,,,,,,615,4546,205,1532,32,,87,1711,918,368,360,929,827,132,153,220,296,9,25,19,609,108,156,1,2,6930,64,6754,105,1,6,6785,,55,70,4,16,23,33.80327,-118.0674,0.009824072,FALSE,
2019,106301258,301258,SOUTH COAST GLOBAL MEDICAL CENTER,General Acute Care Hospital,Orange,2701 S Bristol St,Santa Ana,92704,Investor - Corporation,,Emergency - Basic,,,150-199,District 34,District 69,Santa Ana South,Urban,8227,7487,1,1356,2012,3307,2952,2257,1785,1098,463,287,198,,11,312,421,2,21,28,1184,2,13734,12623,3066,12,14,278,527,16,6,36,20,17,114,14660,27,7,1,2,2,2,,,10433,1218,229,1402,2433,,26,807,3,1222,247,1065,333,3189,1293,1053,25,1467,1,22,596,144,1681,850,1691,15715,49,8307,7323,,36,48,14572,158,753,169,15,857,936,,24,125,226,223,300,372,293,224,6,,,4,109,52,,13,531,,1084,,1080,711,2,,95,108,44,35,2,57,15,46,996,384,1,6,,,,4,,843,747,6,126,71,,31,230,283,104,91,281,101,284,39,27,51,2,31,1,125,90,16,,6,1793,35,977,778,,3,1603,10,159,19,1,1,10,33.71112,-117.88539,0.106468085,TRUE,
2019,106301262,301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,General Acute Care Hospital,Orange,27700 Medical Center Rd,Mission Viejo,92691,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,300-499,District 36,District 73,Lake Forest East/Mission Viejo Central and South,Urban,22311,17824,3,1,1333,6447,5843,5465,6021,5305,4766,4957,,,10,1165,842,,242,85,3639,208,33947,6468,33082,588,,734,365,116,85,,24,27,169,37779,190,,1,613,9,26,,,9774,13397,1170,12906,2891,,206,5188,9,3031,784,3104,513,9182,1958,2680,194,3649,24,,1013,350,2766,1123,4364,40138,288,37390,2410,4,46,,38410,56,439,1183,50,4973,5258,1,83,503,607,702,1279,1689,2239,3129,1,,,8,367,123,62,21,755,38,8858,,980,9177,75,,377,139,526,2698,313,87,280,33,4369,1387,,13,2,,8,,,1413,6219,130,2294,176,,101,2204,1235,341,481,1615,2008,326,186,320,295,23,76,8,769,172,62,9,1,10232,150,9628,430,2,22,9826,10,140,251,5,,38,33.56279,-117.66768,0.01207748,FALSE,
2019,106301279,301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,General Acute Care Hospital,Orange,101 City Drive South,Orange,92868,University of California,Level I,Emergency - Comprehensive,,Teaching,300-499,District 34,District 69,Garden Grove North/Stanton,Urban,19740,18158,1,1093,2308,7511,6613,5827,6059,4347,2242,1599,300,,35,4106,1645,3,1962,170,4953,180,24845,17769,19835,295,,548,1288,85,9,15,31,113,866,34852,79,,1,4,6,2,,,18940,6332,1047,8616,2825,139,271,3098,33,2326,979,2761,602,7661,2750,3277,530,4023,11,36,898,371,2913,1467,3892,37899,1484,29996,6300,111,8,2,35235,97,1288,1035,242,5897,7431,,514,1264,1513,1677,2434,2405,1768,1683,15,55,,14,2365,450,750,92,1850,65,7739,3,5129,8034,165,,460,424,278,1809,446,113,276,77,7997,1389,,8,1,,49,,1,5515,4776,328,2206,503,,165,2211,1416,720,508,1449,3357,1026,190,719,542,13,169,13,477,194,129,17,13,13328,1388,9253,2609,75,3,12310,33,738,196,50,1,36,33.787988,-117.890134,0.001934392,FALSE,
2019,106301283,301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,General Acute Care Hospital,Orange,12601 Garden Grove Blvd,Garden Grove,92843,Investor - Limited Liability Company,,Emergency - Basic,,,150-199,District 34,District 69,Garden Grove North/Stanton,Urban,12556,11105,11,2104,2612,4776,3694,3190,3050,2056,1046,834,310,,42,3624,807,51,198,192,454,11,18293,13322,10328,18,4,460,533,50,3,,348,109,154,21759,83,53,10,21,7,46,36,,11612,779,45,9411,1810,15,54,1366,7,1593,507,1736,421,5319,1695,1422,34,2082,6,26,811,204,2890,1089,2410,23672,1291,17597,4773,9,2,4,22252,41,877,342,156,1797,1759,,20,183,256,348,529,616,580,1019,5,,,3,1489,69,43,47,55,2,1848,,1143,2412,1,,273,198,92,239,33,17,3,80,1716,904,,,,,1,,,1264,1931,20,221,120,,35,497,573,265,314,747,259,72,72,45,173,2,46,5,333,76,36,1,5,3556,1048,1883,622,3,,3392,2,121,26,15,,12,33.774509,-117.913032,0.007685411,FALSE,
2019,106301297,301297,PLACENTIA LINDA HOSPITAL,General Acute Care Hospital,Orange,1301 N Rose Dr,Placentia,92870,Investor - Corporation,,Emergency - Basic,,,100-149,District 29,District 55,Brea East/Placentia Central and North/Yorba Linda,Urban,15545,11824,,2001,2820,4499,3723,3303,3666,2708,2126,2295,228,,20,1498,982,,12,97,10372,142,14246,8455,18718,196,,500,295,48,52,11,,,152,25968,200,,,141,,2,,,10810,5764,609,8467,1707,12,88,2150,4,2238,443,2222,331,6293,1158,1813,88,2435,7,12,488,255,3413,1018,2913,27369,109,25935,1290,1,34,1,26507,7,258,376,220,1364,1141,,14,111,166,250,411,459,483,611,,,,1,171,61,3,9,708,16,1536,,510,1981,14,,114,75,66,314,66,11,4,9,1407,438,,,1,,,,,531,1168,60,696,50,,26,455,532,164,142,176,261,67,81,82,48,2,4,8,321,80,55,1,,2505,19,2355,124,2,5,2397,1,65,41,1,,20,33.887072,-117.843427,0.006846055,FALSE,
2019,106301317,301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,General Acute Care Hospital,Orange,24451 Health Center Dr,Laguna Hills,92653,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 36,District 73,Laguna Beach/Laguna Woods,Urban,17196,12696,,1302,1957,3137,3092,3055,3601,3766,4056,5714,212,,40,1861,660,1,184,99,4313,126,22608,5437,24299,155,1,412,,69,55,4,4,73,272,27672,383,,3,912,30,2,,1,6404,11713,836,9289,1650,,158,3545,3,2083,536,2305,588,6207,1497,2474,99,2387,17,15,477,344,2633,899,3625,29892,732,27446,1627,86,1,,29087,15,259,527,4,4108,3482,,20,188,279,439,732,1193,1786,2944,9,,,9,559,120,56,11,765,14,6050,6,797,6761,29,3,221,,228,2126,443,54,86,3,3027,1401,,,,,1,,,591,5354,42,1449,154,,104,1783,1282,253,441,967,932,180,136,260,239,8,40,12,696,160,88,1,8,7590,298,7001,264,27,,7454,3,32,101,,,31,33.60802,-117.70825,0.016548153,FALSE,
2019,106301337,301337,MISSION HOSPITAL LAGUNA BEACH,General Acute Care Hospital,Orange,31872 Coast Hwy,Laguna Beach,92651,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,150-199,District 37,District 74,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,6892,6515,,476,1100,2127,1737,1609,2031,1673,1314,1294,46,,12,245,292,,55,4,823,14,11962,1066,12278,63,,152,223,19,23,,19,75,370,12346,34,,,63,2,81,,,3596,3881,380,4730,820,,53,967,3,809,243,723,209,3173,2051,827,25,959,11,3,129,146,1025,553,1498,13407,44,13146,210,,7,,11781,56,661,903,6,1393,1514,,95,605,439,389,458,303,230,388,,,,1,66,51,8,1,121,2,2657,,184,2721,2,,36,275,21,213,40,39,29,213,1812,176,,52,,,1,,,622,885,39,1291,70,,8,122,231,66,65,171,191,1791,40,28,19,,4,3,101,47,20,,,2907,6,2861,38,,2,2475,3,301,126,2,,11,33.499739,-117.74225,0.018336608,FALSE,
2019,106301340,301340,ST. JOSEPH HOSPITAL - ORANGE,General Acute Care Hospital,Orange,1100 W Stewart Dr,Orange,92868,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 37,District 68,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,39961,26723,11,1008,4444,12798,10849,9497,8943,7238,5657,6003,258,,13,2582,1651,,736,179,4934,255,56345,35615,30376,704,,646,432,79,69,,714,67,94,63496,399,2,8,638,28,23,,,28531,19338,863,12798,5165,,381,7005,9,4939,1234,5138,1283,10918,3936,4618,288,6168,30,40,2795,533,5691,2630,9059,66695,416,52328,13924,2,25,4,63524,33,2258,759,117,5685,5455,,84,688,908,1062,1634,2037,2058,2669,,,,,623,213,77,29,613,25,9560,,4019,7061,60,,245,241,502,2887,318,23,190,60,5138,1510,,19,1,,6,,,2622,6003,72,2300,143,,98,2031,1414,587,578,2254,1195,823,254,435,292,11,113,9,734,216,85,11,,11140,197,8877,2056,5,5,10617,1,431,85,6,,53,33.7823,-117.86516,0.025532926,FALSE,
2019,106301342,301342,ST. JUDE MEDICAL CENTER,General Acute Care Hospital,Orange,101 E Valencia Mesa Dr,Fullerton,92835,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 29,District 65,Fullerton Central and South,Urban,34885,26441,1,4551,5104,8481,7446,6857,7435,7259,6115,7141,938,,18,6127,1785,,1777,203,4725,146,46546,21821,38076,1430,,1465,420,146,51,,372,37,342,56994,447,,14,1004,15,20,,,21597,21083,925,14476,3246,,283,6630,9,4979,1214,4868,1044,11664,2509,4120,181,5561,30,88,1380,598,7025,1768,7376,61327,1314,54541,5231,25,216,1,59470,12,1222,595,27,4650,4588,1,37,250,448,583,1159,1705,1997,3054,6,,,3,1362,190,210,41,366,20,7046,1,1937,7182,120,,448,84,509,2813,283,22,311,30,2821,1908,,9,1,,,,,1350,6107,48,1675,59,,113,2256,1108,371,452,1907,1099,156,149,406,273,12,34,8,702,146,39,2,6,9239,513,8018,600,14,94,9023,2,164,49,,1,36,33.89349,-117.92851,0.030065885,FALSE,
2019,106301357,301357,FOOTHILL REGIONAL MEDICAL CENTER,General Acute Care Hospital,Orange,14662 Newport Ave,Tustin,92780,Investor - Corporation,,Emergency - Basic,,,150-199,District 37,District 68,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,2142,2005,,219,317,887,796,596,587,406,178,126,35,,16,243,307,,75,31,1184,70,2221,1698,2148,301,,91,302,3,,,17,19,40,3615,51,,2,,1,6,,,2306,613,59,749,420,,12,188,,337,68,248,141,848,466,224,5,403,,3,63,174,407,186,374,4147,30,3658,443,,16,16,3796,3,232,81,19,719,855,,5,92,143,213,351,328,226,216,,,,2,111,97,2,9,395,17,941,,567,927,80,,58,116,17,59,9,27,12,14,779,476,,6,,,1,,,583,856,2,115,18,,13,170,215,131,99,308,137,117,59,16,83,,3,5,112,77,29,,,1574,27,1320,223,,4,1406,,146,12,2,8,5,33.73119,-117.82903,0.083135955,TRUE,
2019,106301379,301379,WEST ANAHEIM MEDICAL CENTER,General Acute Care Hospital,Orange,3033 W Orange Ave,Anaheim,92804,Investor - Limited Liability Company,,Emergency - Basic,,,200-299,District 29,District 65,Anaheim West,Urban,13429,12760,3,1903,2469,4922,4326,3613,3653,2474,1383,1194,254,1,90,2486,1924,45,366,298,3492,98,17393,10294,15837,60,1,568,1116,110,5,,845,51,247,22989,100,35,8,18,2,50,48,,11300,1285,99,10547,2956,5,77,1703,7,1692,539,1800,435,6049,2249,1752,56,2263,8,22,542,316,2979,1315,2388,26192,771,22963,2437,17,4,,24503,16,1114,427,132,3156,3250,,34,309,455,620,1090,1341,1174,1383,,,,12,1150,337,80,69,550,13,4195,,1661,4727,18,,300,398,218,333,73,39,3,246,3099,1695,,,,,1,1,,2053,3435,52,516,350,,42,1063,832,308,497,1286,471,401,274,77,316,3,22,4,592,146,72,,,6406,574,5235,585,12,,5967,1,373,45,20,,25,33.82482,-117.99492,0.013275714,FALSE,
2019,106301566,301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,General Acute Care Hospital,Orange,1001 N Tustin Ave,Santa Ana,92705,Investor - Corporation,Level II,Emergency - Basic,,,200-299,District 34,District 69,City of Orange South/Santa Ana North/Tustin Foothills/Tustin West,Urban,10707,10285,1,1114,1731,4669,3996,3153,2886,1891,709,616,228,,19,718,843,1,45,76,7211,2,12078,13371,7594,2,26,592,928,82,2,13,31,217,356,18740,14,,,1,17,,,,12568,2224,804,2869,2528,,35,1421,2,1192,282,1332,414,4821,1770,1337,36,1998,7,38,809,226,1812,998,2463,20993,56,14873,6030,,34,106,19134,334,1148,255,16,2374,3007,,97,468,538,697,912,981,760,892,20,16,,10,336,185,4,45,2166,1,2634,,2542,2829,10,,211,331,187,271,90,39,175,40,3162,733,1,31,,,89,21,,2249,2111,208,715,98,,33,1039,487,283,258,564,1241,506,67,82,198,4,71,4,355,125,45,6,13,5381,92,3832,1448,,9,4743,35,519,60,13,11,16,33.75361,-117.83398,0.062091202,TRUE,
2019,106304113,304113,CHILDREN'S HOSPITAL AT MISSION,General Acute Care Hospital,Orange,27700 Medical Center Rd,Mission Viejo,92691,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 36,District 73,Lake Forest East/Mission Viejo Central and South,Urban,5437,6733,,6218,4652,,,,,,,,1300,,3,472,221,,42,13,1325,71,10023,3091,8909,170,,109,8,3,,,2,,85,11962,,,1,,,,,,5300,488,251,5420,711,,23,191,14,561,86,417,476,4038,377,317,6,950,5,135,2,24,2189,253,2106,12170,22,11022,1114,1,11,3,11966,7,3,186,5,430,537,,333,,,,,,,,245,389,,,42,12,2,6,89,9,807,,210,753,4,,16,,1,2,,15,1,3,923,,,,6,,,,,343,,33,561,30,,13,6,137,44,39,34,151,38,11,1,64,1,,2,307,23,42,5,49,967,3,905,58,1,,948,,,19,,,45,33.56279,-117.66768,0.054613373,TRUE,
2019,106304409,304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,General Acute Care Hospital,Orange,3440 E La Palma Ave,Anaheim,92806,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,200-299,District 37,District 68,Brea East/Placentia Central and North/Yorba Linda,Urban,62491,51635,4,10780,9547,15596,14213,13015,14282,13069,11037,9952,2639,,381,14560,4675,,568,793,35396,4134,53623,36548,75199,2378,5,597,1981,71,184,6,26,8,927,108455,557,2,13,1199,104,,,,19020,26282,149,65373,3273,33,557,12241,29,8427,1939,8191,2570,20481,4108,8187,460,11368,40,268,2371,1043,13309,3179,15362,114130,2142,103551,7962,341,134,15,112260,5,1294,552,4,5413,5523,,217,508,713,988,1450,1933,2284,2440,116,287,,45,1513,376,24,77,2465,137,6299,,2600,8274,62,,217,103,343,2671,356,23,50,1,6125,1041,,4,,,1,1,,788,5540,10,4504,94,,128,1544,2054,411,465,2556,1091,211,352,520,264,4,103,12,838,230,111,16,26,10936,285,9882,740,2,27,10789,,106,38,,3,36,33.85442,-117.84399,0.011494767,FALSE,
2019,106310791,310791,SUTTER AUBURN FAITH HOSPITAL,General Acute Care Hospital,Placer,11815 Education St,Auburn,95602,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,50-99,District 1,District 1,Auburn/Newcastle/Lincoln/Sheridan,Urban,13578,11953,,2134,2211,3063,3131,2622,3405,3323,2747,2595,300,,150,164,316,,568,128,1586,334,22285,2597,22527,407,,756,156,29,5,,3,239,318,23558,362,,5,29,4,67,,,7758,9608,913,5258,1994,,87,2278,1,1718,402,1614,373,5877,1311,1810,63,2003,27,20,347,297,3238,1026,3039,25531,116,24808,581,23,3,,24443,9,575,362,142,1372,1293,,30,74,67,154,322,562,673,777,,6,,16,26,22,29,16,80,25,2451,,123,2514,28,,157,37,77,505,86,19,29,16,1137,593,1,5,,,3,,,359,1858,58,329,61,,29,468,439,119,155,484,304,86,47,46,69,4,2,4,323,55,31,,,2665,13,2636,16,,,2544,2,71,38,10,,14,38.94432,-121.09943,0.008775595,FALSE,
2019,106311000,311000,SUTTER ROSEVILLE MEDICAL CENTER,General Acute Care Hospital,Placer,1 Medical Plaza Dr,Roseville,95661,Non-profit Corporation (incl. Church-related),Level II,Emergency - Basic,,,300-499,District 4,District 6,Rocklin/Granite Bay,Urban,36883,27495,,6175,6506,9275,9272,7634,7303,6125,5236,5640,1212,,269,1902,2806,,1638,743,8750,1364,46906,10162,52414,1802,,747,871,91,36,,4,541,1174,60102,497,2,21,94,4,194,,,18747,19432,2511,19331,4357,,254,5758,17,4501,1002,4684,1113,13393,3601,4844,161,5490,20,107,1770,711,7189,2150,7613,64378,1682,60220,2334,106,36,,62676,15,708,729,250,6928,6521,,263,637,931,1124,1819,2349,2835,3277,62,152,,65,381,386,205,153,1047,205,11007,,1119,12039,291,,430,196,330,2866,533,69,343,92,6964,1609,8,2,1,,6,,,2143,7877,332,2859,238,,155,2538,2098,522,656,2119,2330,331,258,325,345,17,95,21,1159,307,145,8,20,13449,446,12727,262,5,9,13070,2,217,138,22,,34,38.76515,-121.24922,0.061006563,TRUE,
2019,106314024,314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,General Acute Care Hospital,Placer,1600 Eureka Rd,Roseville,95661,Non-profit Corporation (incl. Church-related),,Emergency - Basic,,,300-499,District 4,District 6,Rocklin/Granite Bay,Urban,67930,52643,9,12744,11732,15378,14957,12678,13270,13520,11972,11985,2346,,628,6231,6976,1,2337,698,14848,3065,85798,16774,100819,2989,,406,1878,111,246,,7,20,892,114976,976,,2,1062,2,4,,,23688,31343,1616,57082,6852,1,361,12127,25,7246,1768,7045,2141,26277,4099,9707,247,10938,57,165,2119,1397,15236,4206,15421,120582,2772,114941,2803,15,51,34,119725,1,348,466,8,6559,5998,,195,402,670,760,1385,2408,2983,3412,106,236,,51,629,495,133,68,922,47,10212,,1107,11423,27,,273,116,437,2559,419,34,31,2,6905,1777,,2,,,1,,1,839,7995,49,3495,179,,193,2761,2076,510,486,2720,1149,252,177,258,238,22,194,32,1111,210,132,16,20,12557,243,12134,177,,3,12442,,56,55,1,3,61,38.74636,-121.25107,0.008312607,FALSE,
