year,oshpd_id2,oshpd_id,LICENSE_CATEGORY_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,DX_Infections,DX_Symptoms,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_DX_Infections,a_DX_Symptoms,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2019,106430779,430779,General Acute Care Hospital,2425 Samaritan Dr,San Jose,95124,27360.0,20581.0,1.0,5127.0,4952.0,5955.0,7024.0,5815.0,5708.0,4348.0,3924.0,4103.0,986.0,0.0,11559.0,10396.0,789.0,22253.0,2945.0,1429.0,5525.0,47942.0,650.0,46525.0,737.0,7131.0,4700.0,5.0,169.0,677.0,1790.0,746.0,1180.0,1516.0,2196.0,3244.0,109.0,209.0,0.0,979.0,5971.0,511.0,4161.0,210.0,1141.0,169.0,11836.0,433.0,11198.0,185.0
2019,106430837,430837,General Acute Care Hospital,2105 Forest Ave,San Jose,95128,21205.0,17331.0,5.0,5008.0,4376.0,6948.0,5942.0,4570.0,4248.0,3018.0,1719.0,1822.0,890.0,0.0,18496.0,4655.0,1460.0,9307.0,4623.0,1526.0,4906.0,38541.0,1390.0,30172.0,6928.0,2886.0,2904.0,0.0,83.0,248.0,410.0,570.0,859.0,999.0,1024.0,1511.0,44.0,42.0,0.0,1448.0,2796.0,258.0,1121.0,167.0,956.0,65.0,5790.0,701.0,4497.0,580.0
2019,106430883,430883,General Acute Care Hospital,751 S Bascom Ave,San Jose,95128,30542.0,33202.0,8.0,2571.0,4179.0,10951.0,11567.0,9944.0,11297.0,8149.0,3021.0,1421.0,652.0,0.0,31436.0,6225.0,6285.0,13556.0,6250.0,1370.0,7949.0,63752.0,4804.0,46588.0,12205.0,5417.0,7805.0,2.0,416.0,1011.0,1371.0,1678.0,2865.0,2894.0,1465.0,1101.0,86.0,337.0,0.0,7293.0,1486.0,1098.0,1470.0,1877.0,1768.0,148.0,13224.0,1813.0,9072.0,2294.0
2019,106430905,430905,General Acute Care Hospital,300 Pasteur Dr,Palo Alto,94305,30914.0,27039.0,11.0,10437.0,7749.0,8208.0,7432.0,5501.0,5424.0,4451.0,3227.0,2740.0,2795.0,0.0,6560.0,4670.0,20627.0,22629.0,3478.0,1418.0,9186.0,57964.0,1840.0,45952.0,10159.0,6000.0,6166.0,2.0,145.0,948.0,1105.0,1221.0,1773.0,2345.0,2159.0,2472.0,0.0,0.0,0.0,2156.0,6116.0,434.0,3063.0,399.0,1372.0,163.0,12168.0,956.0,10136.0,1065.0
2019,106431506,431506,General Acute Care Hospital,250 Hospital Pkwy,San Jose,95119,33214.0,28677.0,1.0,6123.0,5540.0,9070.0,8299.0,7424.0,7798.0,6117.0,5176.0,5068.0,1277.0,0.0,9692.0,13082.0,944.0,34244.0,3929.0,1289.0,8912.0,61892.0,1316.0,55750.0,4793.0,3173.0,3387.0,0.0,61.0,266.0,359.0,491.0,898.0,1290.0,1479.0,1702.0,14.0,0.0,0.0,371.0,3830.0,29.0,2221.0,109.0,1458.0,46.0,6560.0,225.0,5914.0,412.0
2019,106434138,434138,General Acute Care Hospital,9400 N Name Uno,Gilroy,95020,15074.0,12552.0,2.0,3778.0,3425.0,4093.0,3786.0,3361.0,3314.0,2434.0,1546.0,1129.0,762.0,0.0,13725.0,3513.0,1207.0,7129.0,2054.0,841.0,3498.0,27628.0,152.0,22166.0,5265.0,1234.0,1096.0,0.0,52.0,132.0,186.0,222.0,294.0,427.0,438.0,550.0,9.0,20.0,0.0,671.0,1158.0,108.0,340.0,53.0,386.0,28.0,2330.0,41.0,1959.0,329.0
2019,106434153,434153,General Acute Care Hospital,700 Lawrence Expy,Santa Clara,95051,37811.0,34059.0,4.0,7802.0,5845.0,9368.0,10183.0,8071.0,8405.0,7368.0,6252.0,7124.0,1456.0,0.0,6995.0,15867.0,1599.0,44480.0,2933.0,1702.0,10677.0,71874.0,2314.0,65447.0,4056.0,4078.0,4273.0,0.0,127.0,203.0,371.0,522.0,940.0,1387.0,1773.0,2773.0,97.0,158.0,0.0,282.0,5294.0,31.0,2645.0,99.0,1900.0,87.0,8351.0,430.0,7627.0,286.0
2019,106434218,434218,Psychiatric Health Facility,3598 Homestead Rd,Santa Clara,95051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0
2019,106440755,440755,General Acute Care Hospital,1555 Soquel Dr,Santa Cruz,95065,21686.0,20548.0,10.0,3150.0,3658.0,6582.0,6094.0,5035.0,5245.0,5189.0,3676.0,2957.0,658.0,0.0,16602.0,10225.0,1015.0,11422.0,2980.0,828.0,5074.0,42244.0,79.0,38058.0,4106.0,3712.0,4103.0,0.0,79.0,303.0,514.0,652.0,1023.0,1607.0,1646.0,1853.0,64.0,74.0,0.0,1765.0,4578.0,119.0,1268.0,85.0,1305.0,84.0,7815.0,29.0,7182.0,603.0
2019,106444013,444013,General Acute Care Hospital,75 Neilson St,Watsonville,95076,16618.0,14100.0,0.0,5080.0,3958.0,4546.0,4340.0,3494.0,3004.0,2417.0,1492.0,1265.0,1122.0,0.0,19062.0,4027.0,404.0,5980.0,1245.0,775.0,4045.0,30718.0,10.0,17998.0,12645.0,1167.0,1156.0,0.0,54.0,128.0,192.0,212.0,296.0,388.0,381.0,546.0,52.0,74.0,0.0,788.0,1175.0,9.0,330.0,20.0,398.0,23.0,2323.0,0.0,1591.0,732.0
2019,106450936,450936,General Acute Care Hospital,43563 Ca-299 E,Fall River Mills,96028,2105.0,1931.0,0.0,413.0,375.0,429.0,443.0,374.0,508.0,523.0,531.0,370.0,70.0,0.0,1642.0,1321.0,130.0,820.0,123.0,150.0,333.0,4036.0,4.0,3889.0,142.0,106.0,115.0,0.0,4.0,7.0,6.0,7.0,26.0,43.0,63.0,62.0,2.0,1.0,0.0,25.0,163.0,12.0,20.0,0.0,14.0,14.0,221.0,0.0,220.0,1.0
2019,106450940,450940,General Acute Care Hospital,1100 Butte St,Redding,96001,18205.0,16091.0,0.0,1826.0,2575.0,5319.0,5941.0,4577.0,5061.0,3941.0,2766.0,2081.0,209.0,0.0,16790.0,10310.0,829.0,4267.0,2100.0,592.0,3143.0,34296.0,40.0,34056.0,159.0,2748.0,2827.0,0.0,32.0,201.0,281.0,373.0,850.0,1242.0,1272.0,1324.0,0.0,0.0,0.0,1221.0,3793.0,65.0,426.0,70.0,943.0,35.0,5575.0,13.0,5530.0,24.0
2019,106450949,450949,General Acute Care Hospital,2175 Rosaline Ave,Redding,96001,23692.0,19843.0,1.0,4760.0,3856.0,6188.0,6005.0,4398.0,5407.0,4756.0,3844.0,3055.0,1267.0,0.0,20051.0,11557.0,1925.0,8115.0,1886.0,773.0,5535.0,43536.0,147.0,42962.0,348.0,4219.0,4777.0,0.0,180.0,359.0,561.0,601.0,1279.0,1987.0,1956.0,1800.0,104.0,169.0,0.0,2037.0,5295.0,569.0,972.0,123.0,1280.0,81.0,8996.0,40.0,8880.0,74.0
2019,106470871,470871,General Acute Care Hospital,914 Pine St,Mount Shasta,96067,4678.0,4414.0,0.0,633.0,821.0,1279.0,1173.0,941.0,1062.0,1306.0,1056.0,675.0,146.0,0.0,3826.0,2890.0,360.0,1685.0,331.0,166.0,1054.0,9092.0,21.0,8963.0,82.0,325.0,338.0,0.0,12.0,34.0,32.0,40.0,86.0,131.0,166.0,142.0,13.0,7.0,0.0,155.0,419.0,19.0,60.0,10.0,59.0,6.0,663.0,5.0,653.0,3.0
2019,106474007,474007,General Acute Care Hospital,444 Bruce St,Yreka,96097,6027.0,5225.0,0.0,960.0,1180.0,1502.0,1492.0,1142.0,1425.0,1505.0,979.0,883.0,184.0,0.0,5123.0,3308.0,417.0,1598.0,806.0,205.0,990.0,11252.0,33.0,11118.0,71.0,457.0,479.0,0.0,12.0,45.0,60.0,82.0,135.0,190.0,185.0,203.0,10.0,14.0,0.0,249.0,545.0,41.0,86.0,15.0,81.0,13.0,936.0,5.0,925.0,4.0
2019,106480989,480989,General Acute Care Hospital,975 Sereno Dr,Vallejo,94589,32572.0,26569.0,4.0,6028.0,5340.0,8587.0,7738.0,6620.0,7283.0,6842.0,5341.0,4333.0,1032.0,1.0,15399.0,13291.0,1235.0,24263.0,4957.0,1285.0,7300.0,59145.0,794.0,54972.0,3346.0,2766.0,2725.0,0.0,45.0,210.0,261.0,370.0,760.0,1133.0,1308.0,1402.0,2.0,0.0,0.0,430.0,3482.0,21.0,1395.0,163.0,1452.0,66.0,5491.0,80.0,5196.0,212.0
2019,106481094,481094,General Acute Care Hospital,300 Hospital Dr,Vallejo,94589,17073.0,13412.0,0.0,3178.0,2608.0,4575.0,4669.0,3873.0,4302.0,3780.0,1833.0,1147.0,520.0,0.0,16681.0,6106.0,433.0,4186.0,3079.0,736.0,4171.0,30485.0,968.0,26246.0,3225.0,1609.0,1562.0,0.0,10.0,145.0,208.0,311.0,563.0,793.0,631.0,510.0,0.0,0.0,0.0,975.0,1767.0,48.0,301.0,80.0,827.0,43.0,3171.0,206.0,2745.0,214.0
2019,106481357,481357,General Acute Care Hospital,1200 B Gale Wilson Blvd,Fairfield,94533,32340.0,26028.0,1.0,5919.0,5379.0,9164.0,9510.0,7137.0,7732.0,5663.0,3440.0,3139.0,1286.0,0.0,31341.0,11840.0,2509.0,8655.0,4024.0,1719.0,6876.0,58369.0,1142.0,51280.0,5919.0,4120.0,3781.0,0.0,67.0,409.0,630.0,725.0,1250.0,1603.0,1410.0,1788.0,16.0,3.0,0.0,2382.0,4294.0,206.0,816.0,203.0,1132.0,70.0,7901.0,314.0,7024.0,555.0
2019,106484044,484044,General Acute Care Hospital,1 Quality Drive,Vacaville,95688,27120.0,21697.0,3.0,5059.0,5105.0,6735.0,6006.0,5298.0,6000.0,5361.0,4398.0,3914.0,943.0,1.0,7969.0,11065.0,1165.0,26229.0,2392.0,963.0,5999.0,48820.0,350.0,46785.0,1673.0,1929.0,1937.0,0.0,35.0,172.0,234.0,265.0,513.0,813.0,908.0,926.0,0.0,0.0,0.0,220.0,2388.0,18.0,1161.0,79.0,923.0,43.0,3866.0,48.0,3695.0,123.0
2019,106490964,490964,General Acute Care Hospital,1375 University St,Healdsburg,95448,4038.0,3506.0,2.0,783.0,766.0,995.0,1149.0,849.0,906.0,760.0,691.0,535.0,112.0,0.0,3271.0,1910.0,362.0,1498.0,505.0,128.0,628.0,7546.0,0.0,5862.0,1674.0,255.0,265.0,0.0,1.0,14.0,32.0,40.0,84.0,96.0,85.0,168.0,0.0,0.0,0.0,120.0,332.0,14.0,48.0,6.0,62.0,2.0,520.0,0.0,447.0,73.0
2019,106491001,491001,General Acute Care Hospital,400 N Mcdowell Blvd,Petaluma,94954,8958.0,7866.0,0.0,1489.0,1619.0,2106.0,2089.0,1885.0,2002.0,2098.0,1705.0,1549.0,282.0,0.0,5968.0,4698.0,884.0,4142.0,1132.0,360.0,1868.0,16824.0,121.0,14739.0,1947.0,946.0,831.0,0.0,18.0,74.0,123.0,141.0,240.0,341.0,356.0,484.0,0.0,0.0,0.0,476.0,1058.0,30.0,190.0,23.0,278.0,20.0,1777.0,26.0,1610.0,137.0
2019,106491064,491064,General Acute Care Hospital,1165 Montgomery Dr,Santa Rosa,95405,18022.0,17884.0,0.0,2802.0,2843.0,4628.0,4886.0,4380.0,4963.0,4369.0,3265.0,3088.0,682.0,0.0,15672.0,10236.0,1424.0,5392.0,3182.0,788.0,3529.0,35906.0,176.0,31725.0,3980.0,3738.0,4281.0,1.0,115.0,327.0,540.0,663.0,1112.0,1585.0,1514.0,2021.0,45.0,98.0,0.0,2171.0,4672.0,184.0,882.0,111.0,839.0,67.0,8020.0,50.0,7381.0,578.0
2019,106491076,491076,General Acute Care Hospital,347 Andrieux St,Sonoma,95476,4974.0,4309.0,2.0,783.0,812.0,927.0,947.0,841.0,1084.0,1243.0,1269.0,1255.0,124.0,0.0,3096.0,3149.0,301.0,2300.0,439.0,125.0,1012.0,9285.0,12.0,7797.0,1473.0,428.0,336.0,0.0,3.0,16.0,34.0,31.0,100.0,128.0,152.0,300.0,0.0,0.0,0.0,130.0,445.0,5.0,175.0,9.0,166.0,5.0,764.0,1.0,714.0,49.0
2019,106494019,494019,General Acute Care Hospital,401 Bicentennial Way,Santa Rosa,95403,30387.0,26005.0,5.0,4807.0,5536.0,7609.0,6882.0,6002.0,6588.0,6718.0,6270.0,5171.0,814.0,0.0,9878.0,15457.0,1818.0,26761.0,2483.0,947.0,7873.0,56397.0,392.0,51265.0,4717.0,3192.0,3006.0,1.0,58.0,242.0,320.0,386.0,746.0,1257.0,1532.0,1591.0,26.0,41.0,0.0,307.0,3969.0,29.0,1812.0,82.0,1278.0,101.0,6199.0,66.0,5823.0,308.0
2019,106494106,494106,General Acute Care Hospital,30 Mark West Springs Rd,Santa Rosa,95403,16708.0,14471.0,0.0,2942.0,2685.0,4296.0,4351.0,3606.0,4210.0,3757.0,2808.0,1884.0,640.0,0.0,11969.0,6483.0,1170.0,8569.0,2988.0,527.0,4147.0,31179.0,183.0,26424.0,4464.0,1756.0,1699.0,0.0,24.0,149.0,244.0,300.0,533.0,718.0,803.0,673.0,11.0,0.0,0.0,780.0,1760.0,105.0,701.0,109.0,595.0,21.0,3455.0,28.0,3118.0,303.0
2019,106500852,500852,General Acute Care Hospital,1441 Florida Ave,Modesto,95350,48045.0,39967.0,2.0,10604.0,9258.0,15826.0,14735.0,10601.0,10674.0,7442.0,3853.0,2603.0,2418.0,0.0,60578.0,12308.0,1538.0,9699.0,3848.0,1669.0,10693.0,88014.0,778.0,78483.0,8647.0,6642.0,7630.0,0.0,239.0,807.0,1259.0,1538.0,2545.0,3067.0,2393.0,1995.0,189.0,240.0,0.0,5316.0,5680.0,477.0,2620.0,179.0,1302.0,142.0,14272.0,110.0,13069.0,1066.0
2019,106500867,500867,General Acute Care Hospital,825 Delbon Ave,Turlock,95382,30954.0,24174.0,0.0,8270.0,6800.0,8821.0,7920.0,6207.0,5900.0,4328.0,2887.0,2403.0,1592.0,0.0,33740.0,8588.0,1170.0,7096.0,4534.0,1776.0,6884.0,55128.0,1014.0,42775.0,10620.0,3841.0,3581.0,0.0,138.0,436.0,535.0,678.0,1151.0,1509.0,1339.0,1443.0,97.0,96.0,0.0,2583.0,3677.0,49.0,1001.0,112.0,1056.0,108.0,7422.0,326.0,5628.0,1248.0
2019,106500939,500939,General Acute Care Hospital,1700 Coffee Rd,Modesto,95355,37108.0,28211.0,0.0,7920.0,6444.0,10133.0,9567.0,7305.0,7720.0,6253.0,4241.0,4108.0,1628.0,0.0,32976.0,13713.0,1472.0,13352.0,3806.0,1524.0,8061.0,65319.0,761.0,58442.0,5648.0,6684.0,6416.0,0.0,166.0,618.0,882.0,1177.0,2077.0,2516.0,2631.0,2854.0,62.0,117.0,0.0,3067.0,7519.0,241.0,1987.0,286.0,2410.0,146.0,13100.0,243.0,11688.0,982.0
2019,106500967,500967,General Acute Care Hospital,350 S Oak Ave,Oakdale,95361,12237.0,9281.0,0.0,3391.0,2880.0,3133.0,3071.0,2710.0,2363.0,1562.0,1064.0,808.0,536.0,0.0,13484.0,1270.0,2245.0,3274.0,1245.0,744.0,1926.0,21518.0,31.0,19061.0,2426.0,316.0,296.0,0.0,9.0,27.0,48.0,49.0,93.0,94.0,120.0,162.0,1.0,9.0,0.0,196.0,344.0,4.0,61.0,7.0,90.0,11.0,612.0,1.0,558.0,53.0
2019,106521041,521041,General Acute Care Hospital,2550 Sister Mary Columba Dr,Red Bluff,96080,16214.0,13567.0,0.0,3530.0,3197.0,4296.0,4356.0,3178.0,3391.0,3123.0,2304.0,1745.0,661.0,0.0,15894.0,7257.0,1025.0,4232.0,1372.0,555.0,3660.0,29781.0,73.0,27705.0,1942.0,1304.0,1042.0,0.0,28.0,91.0,156.0,173.0,334.0,488.0,493.0,516.0,22.0,45.0,0.0,623.0,1403.0,84.0,199.0,36.0,382.0,11.0,2346.0,3.0,2266.0,74.0
2019,106531059,531059,General Acute Care Hospital,60 Easter Ave,Weaverville,96093,2079.0,1890.0,0.0,290.0,373.0,493.0,504.0,456.0,554.0,579.0,410.0,255.0,55.0,0.0,276.0,1137.0,187.0,2168.0,201.0,82.0,391.0,3969.0,25.0,3910.0,26.0,60.0,34.0,0.0,0.0,2.0,0.0,5.0,11.0,21.0,21.0,34.0,0.0,0.0,0.0,20.0,65.0,3.0,5.0,1.0,0.0,3.0,94.0,1.0,92.0,1.0
2019,106540734,540734,General Acute Care Hospital,400 W Mineral King Ave,Visalia,93291,33811.0,27688.0,3.0,6407.0,6695.0,10872.0,9935.0,7761.0,7065.0,5233.0,3203.0,2547.0,1784.0,0.0,23291.0,9319.0,1639.0,25038.0,2213.0,900.0,8609.0,61502.0,283.0,52394.0,8729.0,11228.0,8491.0,2.0,454.0,2515.0,2312.0,1774.0,2713.0,3358.0,3161.0,3082.0,173.0,179.0,0.0,7205.0,8843.0,409.0,3082.0,182.0,1850.0,168.0,19721.0,179.0,16464.0,3064.0
2019,106540798,540798,General Acute Care Hospital,465 W Putnam Ave,Porterville,93257,18706.0,15726.0,0.0,5317.0,4484.0,5437.0,4669.0,3870.0,3634.0,2829.0,1731.0,1247.0,1214.0,0.0,22126.0,5123.0,532.0,4816.0,1835.0,960.0,4485.0,34432.0,98.0,26985.0,7278.0,2140.0,2374.0,0.0,64.0,227.0,326.0,421.0,733.0,910.0,823.0,819.0,86.0,105.0,0.0,1635.0,2328.0,52.0,443.0,56.0,553.0,41.0,4514.0,27.0,3515.0,956.0
2019,106540816,540816,General Acute Care Hospital,869 N Cherry St,Tulare,93274,14947.0,11400.0,0.0,3609.0,3191.0,4307.0,4248.0,3364.0,2884.0,2074.0,1121.0,855.0,694.0,0.0,16053.0,3739.0,228.0,3814.0,2513.0,583.0,3759.0,26347.0,85.0,24598.0,1629.0,486.0,380.0,0.0,14.0,66.0,99.0,100.0,154.0,144.0,142.0,147.0,0.0,0.0,0.0,311.0,386.0,55.0,114.0,0.0,161.0,11.0,866.0,4.0,785.0,77.0
2019,106554011,554011,General Acute Care Hospital,1000 Greenley Rd,Sonora,95370,16702.0,14230.0,2.0,2427.0,2380.0,3507.0,3551.0,3054.0,3723.0,4520.0,3956.0,3340.0,475.0,1.0,10036.0,10516.0,1494.0,7071.0,1796.0,594.0,4504.0,30934.0,29.0,30665.0,234.0,1672.0,1551.0,0.0,41.0,83.0,150.0,191.0,389.0,695.0,798.0,845.0,9.0,22.0,0.0,590.0,2093.0,104.0,404.0,31.0,613.0,20.0,3223.0,5.0,3199.0,18.0
2019,106560473,560473,General Acute Care Hospital,147 N Brent St,Ventura,93003,22462.0,17058.0,3.0,5385.0,4185.0,6378.0,5658.0,4650.0,4639.0,3410.0,1959.0,1735.0,1524.0,0.0,17130.0,4526.0,456.0,16477.0,934.0,1257.0,5814.0,39523.0,55.0,35422.0,4039.0,2051.0,2107.0,0.0,18.0,46.0,69.0,89.0,155.0,203.0,283.0,345.0,2934.0,16.0,0.0,1420.0,766.0,3.0,1931.0,38.0,78.0,27.0,4158.0,2.0,4006.0,133.0
2019,106560481,560481,General Acute Care Hospital,300 Hillmont Ave,Ventura,93003,24741.0,22550.0,8.0,6495.0,5829.0,7656.0,7469.0,6065.0,5822.0,3698.0,1659.0,1083.0,1523.0,0.0,28650.0,4546.0,1063.0,8562.0,4478.0,943.0,9332.0,47299.0,194.0,33987.0,13012.0,2319.0,2592.0,1.0,220.0,337.0,569.0,660.0,915.0,835.0,556.0,523.0,96.0,201.0,0.0,2247.0,1441.0,213.0,795.0,216.0,616.0,104.0,4912.0,23.0,3431.0,1451.0
2019,106560492,560492,General Acute Care Hospital,215 W Janss Rd,Thousand Oaks,91360,22576.0,18757.0,3.0,3934.0,4385.0,5594.0,4922.0,4545.0,5220.0,4279.0,3626.0,4106.0,725.0,0.0,11103.0,9989.0,1658.0,15545.0,3041.0,1125.0,5270.0,41336.0,207.0,39265.0,1832.0,6482.0,5171.0,12.0,235.0,638.0,1023.0,729.0,1379.0,1756.0,2265.0,3324.0,120.0,196.0,0.0,1478.0,6484.0,709.0,2816.0,177.0,1148.0,238.0,11665.0,166.0,11109.0,379.0
2019,106560501,560501,General Acute Care Hospital,1306 Maricopa Hwy,Ojai,93023,4304.0,3637.0,0.0,596.0,804.0,722.0,827.0,831.0,1043.0,1129.0,1066.0,843.0,80.0,0.0,2552.0,2693.0,86.0,2308.0,302.0,127.0,913.0,7941.0,8.0,7553.0,380.0,179.0,132.0,0.0,2.0,3.0,15.0,7.0,24.0,52.0,76.0,132.0,0.0,0.0,0.0,33.0,242.0,2.0,27.0,7.0,73.0,1.0,311.0,0.0,301.0,10.0
2019,106560508,560508,General Acute Care Hospital,2309 Antonio Ave,Camarillo,93010,12490.0,9114.0,0.0,2330.0,2320.0,3056.0,2475.0,2080.0,2296.0,2018.0,2106.0,2636.0,287.0,0.0,6814.0,6122.0,1723.0,5756.0,1189.0,387.0,2555.0,21604.0,82.0,20279.0,1214.0,1797.0,1522.0,0.0,19.0,83.0,132.0,180.0,357.0,463.0,721.0,1364.0,0.0,0.0,0.0,429.0,2342.0,69.0,467.0,11.0,725.0,36.0,3319.0,30.0,3138.0,144.0
2019,106560525,560525,General Acute Care Hospital,2975 Sycamore Dr,Simi Valley,93065,16883.0,13648.0,0.0,3405.0,3339.0,4153.0,4049.0,3675.0,4037.0,2999.0,2274.0,2066.0,534.0,0.0,11602.0,6153.0,688.0,10025.0,2034.0,483.0,4390.0,30531.0,174.0,27783.0,2569.0,3380.0,3217.0,0.0,83.0,301.0,464.0,540.0,967.0,1276.0,1315.0,1629.0,10.0,12.0,0.0,1286.0,3701.0,69.0,1387.0,152.0,705.0,167.0,6597.0,94.0,6085.0,415.0
2019,106560529,560529,General Acute Care Hospital,1600 N Rose Ave,Oxnard,93030,25687.0,22999.0,0.0,6783.0,5511.0,8078.0,6937.0,5274.0,5346.0,3951.0,2805.0,2700.0,1301.0,0.0,26484.0,8795.0,2548.0,6792.0,4067.0,790.0,6256.0,48686.0,202.0,36008.0,12347.0,3874.0,3783.0,0.0,80.0,474.0,539.0,630.0,1056.0,1463.0,1432.0,1920.0,37.0,26.0,0.0,2032.0,4392.0,202.0,952.0,79.0,1633.0,83.0,7657.0,114.0,5744.0,1776.0
2019,106571086,571086,General Acute Care Hospital,1325 Cottonwood St,Woodland,95695,12305.0,10552.0,0.0,2852.0,2309.0,3283.0,3350.0,2350.0,2644.0,2370.0,1550.0,1565.0,584.0,0.0,11094.0,4758.0,682.0,4785.0,1538.0,473.0,2562.0,22857.0,388.0,19187.0,3253.0,1286.0,1293.0,0.0,38.0,228.0,244.0,276.0,445.0,487.0,412.0,442.0,7.0,0.0,0.0,688.0,1319.0,30.0,488.0,53.0,446.0,14.0,2579.0,48.0,2228.0,301.0
2019,106574010,574010,General Acute Care Hospital,2000 Sutter Pl,Davis,95616,15101.0,11143.0,0.0,2753.0,3344.0,5670.0,3427.0,2506.0,2440.0,2033.0,1733.0,1805.0,533.0,0.0,10218.0,5212.0,565.0,8493.0,1756.0,614.0,2892.0,26244.0,867.0,22009.0,3331.0,1097.0,989.0,0.0,22.0,146.0,139.0,150.0,252.0,348.0,442.0,585.0,2.0,0.0,0.0,379.0,1273.0,21.0,369.0,44.0,572.0,9.0,2086.0,55.0,1798.0,229.0
2019,106580996,580996,General Acute Care Hospital,726 Fourth St,Marysville,95901,33106.0,28275.0,5.0,7036.0,6149.0,10595.0,10025.0,7189.0,7245.0,5702.0,3176.0,2737.0,1530.0,2.0,34249.0,11331.0,2581.0,8555.0,4664.0,1455.0,7882.0,61386.0,1582.0,56260.0,3446.0,4775.0,4403.0,0.0,88.0,618.0,651.0,763.0,1429.0,1959.0,1809.0,1824.0,37.0,0.0,0.0,2723.0,5078.0,265.0,1007.0,101.0,1623.0,93.0,9178.0,498.0,8182.0,486.0
2018,106010735,10735,General Acute Care Hospital,2070 CLINTON AVE,ALAMEDA,94501,8411.0,6604.0,0.0,591.0,987.0,2596.0,2810.0,2146.0,2011.0,1829.0,1077.0,908.0,60.0,0.0,980.0,3262.0,6211.0,3320.0,1242.0,300.0,3401.0,15015.0,389.0,14173.0,453.0,1046.0,938.0,0.0,5.0,72.0,114.0,156.0,237.0,412.0,392.0,596.0,0.0,0.0,0.0,466.0,1272.0,19.0,199.0,28.0,367.0,49.0,1984.0,169.0,1773.0,42.0
2018,106010739,10739,General Acute Care Hospital,2450 ASHBY AVENUE,BERKELEY,94705,20122.0,15397.0,3.0,546.0,2003.0,7497.0,6395.0,4671.0,4823.0,4264.0,2876.0,2263.0,184.0,0.0,13013.0,8212.0,491.0,10818.0,2988.0,557.0,8926.0,35522.0,1070.0,32703.0,1749.0,2834.0,2511.0,0.0,58.0,388.0,510.0,551.0,729.0,1038.0,989.0,1077.0,5.0,0.0,0.0,1355.0,2459.0,45.0,1373.0,113.0,1125.0,168.0,5345.0,209.0,4920.0,216.0
2018,106010776,10776,General Acute Care Hospital,747 52ND STREET,OAKLAND,94609,17567.0,19720.0,2.0,21540.0,10221.0,526.0,70.0,39.0,32.0,8.0,8.0,0.0,4843.0,2.0,28957.0,113.0,438.0,5598.0,2179.0,3687.0,5845.0,37289.0,1805.0,25848.0,9636.0,2343.0,2907.0,0.0,1678.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,2418.0,0.0,2598.0,15.0,1154.0,1307.0,176.0,342.0,285.0,5250.0,244.0,3855.0,1151.0
2018,106010846,10846,General Acute Care Hospital,1411 EAST 31ST STREET,OAKLAND,94602,25049.0,29742.0,0.0,818.0,2471.0,10838.0,11331.0,9641.0,9858.0,6609.0,2107.0,935.0,183.0,0.0,34897.0,6937.0,3095.0,2577.0,7282.0,1504.0,9532.0,54791.0,3884.0,38661.0,12246.0,3236.0,4761.0,0.0,151.0,752.0,1049.0,1141.0,1687.0,1648.0,853.0,695.0,21.0,0.0,0.0,3887.0,2456.0,69.0,1275.0,310.0,825.0,289.0,7997.0,787.0,5850.0,1360.0
2018,106010937,10937,General Acute Care Hospital,350 HAWTHORNE AVENUE,OAKLAND,94609,20487.0,15908.0,0.0,211.0,954.0,5670.0,5839.0,5098.0,6086.0,5563.0,3544.0,3391.0,39.0,0.0,15584.0,10646.0,694.0,6643.0,2828.0,616.0,9592.0,36395.0,2917.0,32342.0,1136.0,4529.0,4353.0,0.0,26.0,318.0,528.0,759.0,1293.0,1962.0,1743.0,2253.0,0.0,0.0,0.0,2258.0,4909.0,153.0,1452.0,110.0,1934.0,326.0,8882.0,1266.0,7279.0,337.0
